order_id,product_id,quantity,item_price
O907535,P519,,499.0
O901137,P520,,99.0
O904021,P521,1.0,
O901758,P522,,199.0
O909704,P523,1.0,799.0
O904523,P524,1.0,499.0
O904031,P525,1.0,799.0
O905391,P526,,199.0
O901385,P527,3.0,99.0
O901565,P528,,99.0
O903241,P529,1.0,
O901013,P530,,99.0
O905561,P531,,199.0
O906530,P532,3.0,99.0
O902328,P533,2.0,199.0
O900535,P534,,
O909239,P535,1.0,99.0
O900866,P536,3.0,
O909694,P537,,499.0
O905622,P538,,199.0
O909385,P539,2.0,199.0
O900389,P540,,499.0
O908569,P541,3.0,499.0
O904046,P542,2.0,99.0
O900323,P543,1.0,199.0
O907213,P544,,99.0
O905078,P545,,
O903733,P546,2.0,199.0
O907178,P547,3.0,
O909417,P548,,
O906546,P549,3.0,199.0
O904150,P500,3.0,799.0
O904335,P501,,499.0
O907168,P502,2.0,499.0
O901243,P503,1.0,499.0
O901844,P504,2.0,199.0
O908679,P505,,
O908710,P506,1.0,499.0
O903242,P507,,499.0
O909592,P508,1.0,
O904237,P509,3.0,99.0
O902822,P510,,199.0
O908816,P511,,99.0
O903981,P512,,
O903568,P513,3.0,799.0
O904584,P514,1.0,199.0
O907405,P515,1.0,
O903890,P516,2.0,499.0
O904595,P517,,799.0
O904598,P518,3.0,
O908019,P519,2.0,499.0
O904536,P520,3.0,199.0
O905766,P521,3.0,
O909964,P522,2.0,799.0
O905144,P523,,
O906134,P524,,199.0
O901293,P525,2.0,99.0
O902256,P526,,
O906307,P527,1.0,199.0
O905610,P528,3.0,199.0
O905293,P529,,499.0
O901884,P530,3.0,799.0
O907538,P531,1.0,99.0
O901063,P532,,99.0
O903428,P533,,
O906779,P534,2.0,
O901212,P535,3.0,499.0
O905229,P536,1.0,199.0
O903319,P537,2.0,199.0
O906231,P538,3.0,
O908893,P539,2.0,199.0
O902767,P540,1.0,
O909755,P541,,499.0
O903621,P542,1.0,499.0
O901256,P543,1.0,499.0
O908513,P544,3.0,
O904901,P545,,499.0
O905597,P546,1.0,799.0
O902605,P547,2.0,99.0
O909125,P548,3.0,99.0
O904346,P549,,499.0
O900762,P500,2.0,99.0
O904315,P501,,499.0
O900507,P502,3.0,799.0
O907477,P503,3.0,799.0
O900524,P504,2.0,199.0
O909887,P505,1.0,799.0
O906767,P506,2.0,499.0
O903719,P507,2.0,199.0
O905360,P508,3.0,799.0
O904577,P509,1.0,99.0
O904204,P510,,799.0
O902502,P511,,799.0
O907144,P512,1.0,199.0
O903812,P513,1.0,199.0
O901618,P514,1.0,99.0
O907495,P515,3.0,
O900611,P516,,499.0
O909051,P517,2.0,
O908637,P518,2.0,99.0
O901006,P519,2.0,99.0
O906916,P520,2.0,199.0
O903214,P521,1.0,99.0
O900908,P522,,799.0
O904031,P523,,
O908842,P524,2.0,
O908695,P525,2.0,
O902658,P526,1.0,99.0
O904890,P527,,799.0
O904371,P528,2.0,199.0
O907995,P529,3.0,
O908006,P530,2.0,499.0
O908010,P531,3.0,99.0
O909285,P532,,
O907765,P533,1.0,199.0
O901608,P534,1.0,199.0
O908389,P535,3.0,199.0
O900808,P536,2.0,99.0
O908829,P537,3.0,99.0
O905009,P538,1.0,799.0
O902215,P539,1.0,199.0
O902888,P540,2.0,499.0
O908306,P541,3.0,799.0
O908271,P542,1.0,499.0
O904505,P543,3.0,99.0
O900846,P544,3.0,799.0
O901311,P545,3.0,799.0
O905955,P546,2.0,99.0
O903277,P547,3.0,799.0
O904061,P548,2.0,499.0
O908905,P549,2.0,499.0
O902231,P500,2.0,799.0
O904842,P501,3.0,799.0
O908974,P502,1.0,499.0
O901916,P503,,
O902681,P504,3.0,799.0
O901853,P505,1.0,799.0
O905930,P506,3.0,
O905524,P507,,
O906650,P508,1.0,499.0
O900619,P509,2.0,99.0
O906191,P510,2.0,799.0
O909785,P511,1.0,99.0
O900558,P512,2.0,
O907577,P513,2.0,99.0
O908323,P514,,199.0
O906354,P515,2.0,199.0
O901350,P516,,799.0
O904870,P517,2.0,
O905063,P518,,99.0
O904047,P519,2.0,199.0
O905151,P520,3.0,
O909816,P521,1.0,199.0
O908381,P522,3.0,499.0
O908941,P523,3.0,499.0
O903689,P524,1.0,99.0
O902351,P525,3.0,199.0
O907850,P526,1.0,499.0
O905598,P527,1.0,499.0
O902060,P528,,99.0
O904232,P529,1.0,499.0
O905004,P530,1.0,199.0
O909436,P531,3.0,199.0
O901033,P532,,199.0
O908377,P533,2.0,199.0
O908502,P534,1.0,
O907353,P535,1.0,499.0
O906631,P536,,199.0
O905589,P537,1.0,199.0
O909393,P538,,799.0
O905776,P539,1.0,499.0
O901333,P540,1.0,799.0
O900557,P541,,199.0
O903629,P542,2.0,499.0
O903423,P543,3.0,199.0
O908169,P544,1.0,99.0
O906638,P545,1.0,99.0
O908248,P546,2.0,
O906707,P547,3.0,99.0
O903557,P548,1.0,99.0
O904739,P549,2.0,
O904589,P500,1.0,499.0
O908965,P501,,99.0
O908347,P502,2.0,
O900368,P503,,
O908669,P504,1.0,799.0
O903612,P505,,99.0
O903507,P506,,
O906067,P507,,799.0
O900953,P508,1.0,799.0
O904269,P509,3.0,199.0
O909127,P510,1.0,99.0
O905555,P511,1.0,99.0
O903659,P512,3.0,
O905896,P513,1.0,99.0
O903985,P514,1.0,499.0
O905439,P515,3.0,799.0
O901791,P516,2.0,99.0
O905672,P517,,99.0
O903573,P518,3.0,
O909174,P519,3.0,
O909683,P520,1.0,
O900949,P521,2.0,199.0
O904989,P522,2.0,99.0
O902641,P523,1.0,799.0
O908498,P524,2.0,799.0
O900676,P525,2.0,
O902249,P526,2.0,799.0
O902327,P527,1.0,
O900095,P528,,99.0
O903039,P529,,499.0
O902682,P530,1.0,99.0
O907221,P531,,799.0
O909057,P532,3.0,
O908025,P533,3.0,99.0
O905614,P534,1.0,
O907967,P535,2.0,499.0
O904460,P536,1.0,499.0
O906640,P537,1.0,199.0
O903178,P538,3.0,499.0
O901641,P539,1.0,799.0
O903384,P540,3.0,
O903460,P541,2.0,199.0
O908334,P542,2.0,499.0
O900736,P543,3.0,499.0
O901116,P544,1.0,99.0
O900955,P545,3.0,99.0
O909946,P546,2.0,99.0
O906312,P547,,199.0
O902469,P548,3.0,799.0
O901220,P549,,
O908518,P500,2.0,499.0
O901866,P501,1.0,
O902903,P502,,199.0
O907350,P503,,499.0
O906029,P504,,
O906050,P505,2.0,799.0
O902071,P506,1.0,99.0
O904910,P507,2.0,499.0
O903077,P508,3.0,99.0
O904843,P509,1.0,799.0
O901289,P510,3.0,199.0
O907381,P511,,
O909320,P512,2.0,799.0
O900716,P513,,499.0
O908140,P514,1.0,799.0
O903716,P515,3.0,799.0
O900137,P516,2.0,799.0
O900229,P517,2.0,499.0
O907012,P518,3.0,499.0
O902771,P519,2.0,799.0
O903721,P520,2.0,199.0
O907116,P521,,99.0
O909495,P522,1.0,199.0
O907715,P523,2.0,799.0
O904697,P524,1.0,
O903678,P525,,
O904449,P526,2.0,
O905863,P527,3.0,199.0
O900689,P528,3.0,
O907365,P529,,99.0
O900304,P530,,499.0
O905784,P531,,499.0
O901433,P532,3.0,
O909224,P533,3.0,99.0
O904715,P534,,499.0
O904306,P535,1.0,499.0
O905863,P536,1.0,799.0
O901372,P537,,499.0
O900791,P538,2.0,199.0
O901173,P539,1.0,799.0
O902797,P540,1.0,
O908210,P541,2.0,499.0
O902284,P542,,499.0
O909613,P543,,99.0
O909207,P544,1.0,99.0
O904511,P545,1.0,799.0
O905214,P546,1.0,499.0
O901095,P547,,499.0
O905394,P548,2.0,199.0
O905839,P549,,99.0
O906852,P500,1.0,199.0
O904514,P501,2.0,199.0
O904134,P502,2.0,
O900253,P503,,499.0
O903326,P504,1.0,199.0
O904875,P505,3.0,799.0
O907356,P506,,499.0
O907178,P507,3.0,199.0
O903151,P508,,99.0
O907316,P509,3.0,799.0
O903917,P510,2.0,199.0
O903965,P511,1.0,199.0
O902873,P512,,199.0
O905858,P513,1.0,499.0
O909484,P514,2.0,99.0
O905076,P515,2.0,799.0
O902828,P516,,799.0
O906294,P517,1.0,799.0
O902150,P518,,199.0
O903297,P519,3.0,799.0
O902636,P520,3.0,199.0
O909064,P521,,499.0
O907295,P522,2.0,99.0
O908091,P523,,499.0
O903352,P524,,799.0
O907357,P525,2.0,199.0
O906295,P526,,
O908808,P527,3.0,499.0
O905732,P528,1.0,
O906489,P529,1.0,
O905354,P530,3.0,499.0
O902312,P531,1.0,799.0
O906250,P532,1.0,
O906079,P533,1.0,
O905199,P534,3.0,99.0
O902681,P535,,499.0
O905439,P536,,99.0
O903745,P537,,99.0
O905334,P538,2.0,499.0
O904080,P539,,799.0
O907265,P540,2.0,499.0
O907648,P541,,99.0
O906982,P542,,499.0
O903360,P543,3.0,
O907022,P544,,
O908097,P545,,199.0
O905874,P546,3.0,499.0
O908982,P547,,499.0
O904127,P548,3.0,199.0
O909590,P549,,99.0
O907812,P500,2.0,499.0
O905003,P501,,99.0
O904148,P502,2.0,799.0
O906501,P503,3.0,
O906336,P504,3.0,799.0
O902432,P505,2.0,799.0
O905982,P506,2.0,
O904278,P507,2.0,199.0
O905661,P508,,99.0
O908577,P509,2.0,99.0
O908508,P510,3.0,499.0
O901061,P511,1.0,499.0
O903438,P512,2.0,99.0
O901100,P513,3.0,
O908751,P514,2.0,499.0
O908483,P515,2.0,799.0
O905643,P516,1.0,799.0
O902629,P517,2.0,799.0
O908249,P518,2.0,99.0
O904240,P519,2.0,799.0
O907329,P520,1.0,99.0
O907153,P521,2.0,99.0
O904114,P522,2.0,799.0
O902847,P523,,
O909989,P524,1.0,199.0
O900926,P525,3.0,499.0
O907248,P526,1.0,199.0
O904345,P527,,199.0
O901481,P528,,499.0
O904400,P529,,
O905140,P530,,799.0
O900801,P531,2.0,99.0
O905030,P532,1.0,199.0
O909185,P533,1.0,199.0
O904373,P534,2.0,199.0
O907655,P535,2.0,99.0
O908440,P536,2.0,99.0
O902772,P537,1.0,499.0
O901559,P538,2.0,
O901901,P539,2.0,99.0
O900114,P540,3.0,499.0
O907364,P541,2.0,799.0
O908219,P542,1.0,199.0
O903642,P543,1.0,
O900712,P544,2.0,499.0
O901692,P545,3.0,799.0
O903744,P546,3.0,499.0
O900152,P547,1.0,499.0
O902526,P548,3.0,499.0
O905333,P549,1.0,499.0
O905618,P500,2.0,199.0
O906875,P501,,499.0
O907045,P502,1.0,99.0
O909010,P503,,499.0
O908647,P504,3.0,99.0
O908630,P505,2.0,499.0
O901282,P506,1.0,99.0
O901649,P507,,499.0
O903775,P508,3.0,499.0
O909181,P509,,99.0
O904298,P510,,799.0
O906843,P511,3.0,199.0
O907079,P512,3.0,799.0
O903440,P513,1.0,
O908515,P514,3.0,499.0
O900762,P515,3.0,499.0
O901998,P516,3.0,99.0
O908237,P517,1.0,499.0
O908668,P518,3.0,799.0
O908383,P519,3.0,99.0
O904433,P520,1.0,499.0
O900198,P521,2.0,799.0
O908369,P522,,199.0
O905113,P523,2.0,799.0
O904339,P524,,99.0
O903320,P525,,99.0
O903902,P526,2.0,799.0
O909612,P527,1.0,99.0
O906347,P528,3.0,499.0
O909434,P529,2.0,799.0
O903882,P530,2.0,99.0
O901899,P531,,499.0
O900887,P532,2.0,99.0
O905764,P533,1.0,499.0
O909538,P534,1.0,199.0
O901036,P535,2.0,499.0
O905536,P536,2.0,499.0
O906497,P537,2.0,199.0
O902588,P538,3.0,799.0
O903206,P539,2.0,
O906489,P540,,99.0
O909050,P541,1.0,199.0
O908826,P542,1.0,199.0
O906421,P543,1.0,499.0
O901883,P544,2.0,99.0
O903327,P545,3.0,
O903655,P546,,
O901715,P547,2.0,799.0
O906201,P548,,199.0
O904698,P549,,199.0
O900733,P500,1.0,199.0
O904584,P501,3.0,199.0
O900975,P502,1.0,199.0
O908199,P503,2.0,
O905467,P504,2.0,199.0
O902298,P505,2.0,99.0
O902405,P506,,
O900501,P507,3.0,99.0
O906513,P508,3.0,799.0
O907721,P509,,799.0
O907022,P510,,199.0
O904397,P511,1.0,799.0
O901474,P512,3.0,199.0
O909227,P513,3.0,799.0
O900078,P514,2.0,499.0
O905238,P515,,99.0
O906494,P516,2.0,199.0
O909892,P517,1.0,99.0
O906713,P518,3.0,199.0
O904862,P519,1.0,199.0
O906003,P520,2.0,799.0
O903566,P521,2.0,99.0
O906553,P522,1.0,799.0
O904492,P523,3.0,99.0
O909301,P524,2.0,
O907613,P525,1.0,199.0
O907821,P526,3.0,499.0
O905761,P527,3.0,499.0
O908245,P528,1.0,199.0
O900273,P529,2.0,799.0
O901185,P530,1.0,99.0
O903348,P531,2.0,799.0
O908183,P532,,799.0
O901264,P533,,99.0
O907626,P534,,99.0
O902562,P535,2.0,99.0
O902615,P536,2.0,499.0
O903379,P537,3.0,499.0
O908532,P538,1.0,
O903369,P539,3.0,199.0
O906787,P540,3.0,499.0
O901377,P541,1.0,199.0
O909895,P542,2.0,99.0
O900187,P543,3.0,799.0
O907465,P544,,
O902968,P545,,
O908633,P546,3.0,99.0
O904343,P547,1.0,199.0
O900483,P548,,99.0
O905720,P549,2.0,99.0
O909501,P500,1.0,199.0
O907279,P501,1.0,499.0
O902934,P502,2.0,199.0
O900967,P503,2.0,99.0
O904871,P504,,99.0
O902279,P505,3.0,499.0
O903562,P506,1.0,799.0
O900700,P507,3.0,199.0
O901821,P508,3.0,499.0
O906864,P509,,499.0
O907026,P510,3.0,499.0
O908806,P511,2.0,
O901233,P512,,799.0
O908300,P513,1.0,
O907021,P514,2.0,499.0
O907175,P515,,99.0
O902748,P516,,499.0
O901010,P517,3.0,199.0
O904485,P518,1.0,
O906675,P519,,499.0
O903812,P520,,99.0
O904312,P521,,499.0
O904368,P522,2.0,799.0
O905734,P523,1.0,
O903968,P524,1.0,799.0
O902137,P525,2.0,99.0
O907848,P526,1.0,799.0
O905018,P527,1.0,799.0
O904829,P528,2.0,
O906649,P529,2.0,
O903417,P530,1.0,
O900218,P531,3.0,
O904988,P532,2.0,99.0
O902225,P533,1.0,499.0
O903974,P534,1.0,799.0
O903811,P535,,499.0
O907356,P536,,99.0
O904085,P537,,
O900336,P538,1.0,499.0
O909042,P539,3.0,199.0
O908284,P540,,799.0
O904130,P541,1.0,99.0
O908580,P542,1.0,99.0
O905631,P543,,799.0
O900167,P544,3.0,
O907012,P545,,99.0
O906243,P546,2.0,
O907049,P547,1.0,799.0
O909016,P548,2.0,99.0
O904555,P549,3.0,499.0
O901738,P500,2.0,
O902370,P501,1.0,
O904392,P502,3.0,99.0
O905963,P503,1.0,799.0
O909091,P504,1.0,199.0
O908299,P505,3.0,99.0
O900355,P506,2.0,799.0
O900562,P507,1.0,799.0
O901764,P508,,99.0
O909847,P509,,99.0
O907076,P510,,799.0
O902252,P511,,
O905500,P512,,199.0
O907033,P513,3.0,499.0
O906485,P514,2.0,499.0
O905643,P515,3.0,
O908551,P516,,799.0
O904367,P517,,199.0
O906535,P518,,
O903550,P519,2.0,499.0
O905264,P520,2.0,99.0
O909494,P521,,99.0
O902814,P522,3.0,
O900557,P523,,799.0
O902020,P524,1.0,499.0
O904150,P525,2.0,799.0
O900797,P526,,199.0
O901110,P527,3.0,99.0
O900699,P528,1.0,199.0
O905508,P529,3.0,799.0
O900670,P530,2.0,199.0
O907104,P531,2.0,
O904623,P532,2.0,99.0
O901552,P533,1.0,499.0
O906482,P534,3.0,499.0
O902949,P535,1.0,199.0
O900145,P536,2.0,799.0
O902588,P537,,99.0
O902188,P538,,99.0
O900074,P539,2.0,499.0
O902640,P540,2.0,99.0
O907505,P541,1.0,99.0
O906249,P542,,499.0
O908602,P543,3.0,
O900547,P544,2.0,199.0
O903819,P545,,99.0
O900917,P546,2.0,799.0
O903532,P547,1.0,499.0
O908319,P548,,799.0
O902069,P549,2.0,99.0
O902019,P500,2.0,199.0
O907384,P501,,499.0
O909155,P502,2.0,799.0
O903492,P503,,99.0
O903785,P504,1.0,499.0
O903189,P505,2.0,799.0
O907251,P506,3.0,
O900808,P507,2.0,
O909394,P508,,99.0
O904017,P509,3.0,
O909385,P510,2.0,199.0
O900447,P511,1.0,99.0
O906453,P512,2.0,199.0
O903253,P513,1.0,199.0
O902082,P514,3.0,99.0
O902268,P515,,99.0
O902253,P516,3.0,99.0
O904032,P517,1.0,199.0
O900118,P518,1.0,
O901197,P519,1.0,799.0
O904028,P520,3.0,199.0
O909750,P521,3.0,499.0
O900511,P522,,799.0
O902754,P523,,99.0
O901279,P524,3.0,199.0
O903413,P525,2.0,
O906426,P526,1.0,199.0
O904678,P527,1.0,
O909342,P528,1.0,199.0
O903602,P529,1.0,499.0
O902645,P530,3.0,199.0
O909402,P531,1.0,
O902013,P532,2.0,199.0
O904531,P533,3.0,199.0
O908979,P534,1.0,99.0
O900787,P535,1.0,99.0
O908049,P536,,799.0
O904710,P537,2.0,99.0
O906130,P538,,199.0
O908058,P539,1.0,199.0
O904786,P540,2.0,199.0
O907348,P541,3.0,799.0
O908393,P542,2.0,499.0
O902176,P543,3.0,199.0
O904096,P544,1.0,499.0
O906502,P545,3.0,499.0
O904338,P546,,799.0
O902314,P547,1.0,799.0
O902113,P548,3.0,199.0
O904395,P549,2.0,799.0
O904489,P500,1.0,499.0
O903817,P501,1.0,199.0
O902923,P502,1.0,199.0
O909496,P503,3.0,99.0
O907298,P504,,99.0
O908214,P505,,799.0
O904761,P506,1.0,99.0
O901116,P507,1.0,
O905593,P508,,499.0
O906723,P509,,
O907711,P510,,499.0
O905383,P511,1.0,99.0
O906745,P512,,199.0
O904595,P513,3.0,99.0
O903927,P514,2.0,
O906664,P515,1.0,99.0
O908440,P516,1.0,
O905655,P517,,199.0
O903202,P518,3.0,499.0
O905423,P519,,199.0
O906904,P520,3.0,799.0
O901858,P521,2.0,499.0
O908292,P522,1.0,799.0
O906044,P523,,
O900188,P524,1.0,199.0
O908423,P525,1.0,799.0
O906272,P526,2.0,799.0
O901080,P527,1.0,799.0
O905546,P528,,799.0
O900986,P529,,799.0
O909956,P530,,199.0
O909766,P531,,799.0
O906116,P532,1.0,199.0
O908069,P533,,499.0
O905933,P534,,499.0
O906319,P535,3.0,
O903432,P536,2.0,499.0
O901795,P537,2.0,99.0
O901035,P538,1.0,99.0
O906994,P539,1.0,199.0
O904317,P540,1.0,199.0
O900617,P541,2.0,499.0
O907975,P542,,199.0
O905790,P543,1.0,799.0
O907608,P544,1.0,499.0
O900150,P545,2.0,499.0
O907685,P546,1.0,499.0
O907306,P547,3.0,199.0
O904518,P548,1.0,799.0
O909404,P549,,199.0
O900633,P500,,799.0
O908613,P501,1.0,199.0
O905275,P502,3.0,199.0
O904538,P503,2.0,99.0
O906560,P504,2.0,199.0
O906260,P505,2.0,99.0
O904887,P506,1.0,499.0
O901038,P507,2.0,199.0
O905586,P508,,799.0
O903170,P509,1.0,199.0
O904104,P510,3.0,499.0
O903302,P511,2.0,99.0
O904082,P512,2.0,
O909440,P513,,799.0
O903880,P514,,499.0
O907787,P515,1.0,199.0
O904217,P516,3.0,
O906816,P517,,499.0
O905396,P518,1.0,199.0
O907371,P519,,99.0
O906050,P520,1.0,199.0
O902868,P521,3.0,499.0
O902128,P522,3.0,99.0
O905595,P523,,199.0
O905362,P524,1.0,99.0
O900929,P525,,499.0
O906181,P526,2.0,199.0
O902623,P527,2.0,199.0
O904017,P528,1.0,799.0
O900884,P529,2.0,499.0
O908030,P530,2.0,499.0
O903081,P531,3.0,499.0
O907446,P532,1.0,199.0
O900465,P533,,99.0
O906114,P534,1.0,99.0
O906142,P535,,499.0
O906597,P536,2.0,
O903794,P537,,799.0
O901562,P538,2.0,799.0
O903076,P539,3.0,199.0
O905260,P540,3.0,99.0
O904509,P541,,199.0
O902341,P542,2.0,799.0
O907784,P543,,
O905355,P544,3.0,799.0
O906225,P545,1.0,
O908974,P546,2.0,799.0
O902992,P547,1.0,199.0
O905485,P548,3.0,99.0
O901172,P549,,
O908687,P500,1.0,99.0
O906761,P501,3.0,
O903162,P502,2.0,99.0
O909086,P503,2.0,99.0
O902254,P504,2.0,
O901869,P505,2.0,199.0
O909875,P506,1.0,99.0
O907451,P507,3.0,199.0
O905601,P508,2.0,99.0
O903358,P509,3.0,799.0
O908105,P510,2.0,
O903869,P511,1.0,199.0
O903901,P512,3.0,
O908387,P513,,499.0
O903383,P514,1.0,199.0
O900086,P515,,799.0
O901961,P516,,499.0
O900400,P517,1.0,499.0
O902217,P518,1.0,99.0
O909180,P519,2.0,99.0
O900630,P520,3.0,499.0
O908008,P521,2.0,499.0
O902614,P522,3.0,99.0
O907165,P523,3.0,199.0
O907438,P524,,99.0
O909057,P525,1.0,799.0
O902087,P526,1.0,
O909057,P527,3.0,499.0
O904701,P528,1.0,199.0
O906807,P529,3.0,499.0
O907449,P530,3.0,799.0
O903296,P531,,99.0
O902749,P532,2.0,99.0
O901682,P533,3.0,199.0
O909784,P534,,199.0
O905593,P535,2.0,199.0
O900200,P536,,499.0
O906919,P537,2.0,499.0
O906741,P538,,99.0
O906490,P539,,499.0
O907450,P540,3.0,
O902263,P541,2.0,99.0
O908575,P542,3.0,499.0
O906538,P543,2.0,799.0
O908236,P544,3.0,199.0
O906410,P545,,199.0
O903253,P546,3.0,199.0
O908404,P547,,
O900375,P548,1.0,499.0
O907087,P549,3.0,499.0
O907660,P500,1.0,799.0
O906759,P501,2.0,199.0
O908005,P502,2.0,
O907405,P503,3.0,199.0
O900841,P504,3.0,799.0
O903194,P505,3.0,499.0
O901585,P506,1.0,799.0
O907050,P507,2.0,
O900202,P508,,
O906650,P509,2.0,799.0
O907144,P510,1.0,499.0
O905637,P511,2.0,199.0
O909219,P512,,499.0
O905757,P513,1.0,99.0
O908747,P514,3.0,
O904352,P515,1.0,499.0
O909406,P516,,99.0
O907998,P517,,
O909188,P518,3.0,799.0
O909433,P519,1.0,799.0
O903470,P520,3.0,
O904231,P521,1.0,799.0
O902248,P522,3.0,
O903021,P523,3.0,199.0
O902893,P524,2.0,499.0
O902818,P525,1.0,
O908540,P526,2.0,499.0
O904465,P527,2.0,99.0
O905490,P528,2.0,199.0
O907142,P529,1.0,99.0
O903676,P530,,799.0
O908344,P531,,199.0
O905472,P532,2.0,499.0
O903853,P533,3.0,
O901551,P534,1.0,
O908626,P535,2.0,99.0
O909956,P536,2.0,499.0
O900602,P537,3.0,799.0
O908274,P538,1.0,
O909198,P539,1.0,199.0
O902487,P540,,499.0
O900727,P541,1.0,199.0
O900069,P542,2.0,99.0
O909419,P543,1.0,
O906429,P544,2.0,799.0
O907768,P545,1.0,99.0
O909936,P546,1.0,199.0
O904892,P547,2.0,499.0
O903485,P548,1.0,799.0
O909719,P549,3.0,99.0
O903579,P500,,199.0
O901546,P501,3.0,99.0
O901210,P502,,199.0
O907624,P503,3.0,
O908186,P504,2.0,99.0
O902692,P505,3.0,199.0
O909583,P506,3.0,99.0
O902339,P507,1.0,799.0
O904542,P508,2.0,
O905082,P509,3.0,99.0
O902432,P510,2.0,99.0
O903143,P511,,99.0
O902892,P512,2.0,799.0
O903634,P513,1.0,799.0
O903536,P514,,199.0
O904684,P515,,199.0
O905338,P516,2.0,499.0
O901289,P517,2.0,99.0
O907442,P518,3.0,799.0
O903338,P519,,99.0
O904728,P520,2.0,
O901645,P521,3.0,799.0
O905106,P522,1.0,799.0
O900441,P523,,799.0
O904156,P524,2.0,799.0
O907452,P525,3.0,
O903678,P526,3.0,199.0
O905024,P527,,
O906779,P528,,
O908096,P529,,99.0
O908200,P530,1.0,499.0
O905638,P531,3.0,
O909628,P532,3.0,
O900424,P533,3.0,199.0
O900754,P534,3.0,499.0
O903748,P535,3.0,
O908979,P536,2.0,
O906947,P537,2.0,499.0
O902548,P538,2.0,
O904825,P539,,799.0
O901982,P540,3.0,799.0
O907660,P541,2.0,499.0
O904807,P542,3.0,499.0
O908545,P543,1.0,199.0
O901678,P544,2.0,499.0
O901219,P545,2.0,199.0
O908317,P546,1.0,
O905286,P547,,199.0
O908325,P548,,
O904275,P549,,499.0
O902983,P500,3.0,99.0
O906553,P501,1.0,99.0
O900495,P502,3.0,799.0
O906735,P503,2.0,499.0
O900246,P504,2.0,
O901265,P505,2.0,99.0
O904219,P506,3.0,799.0
O903538,P507,1.0,499.0
O905004,P508,,
O901362,P509,1.0,499.0
O903957,P510,2.0,799.0
O907723,P511,,799.0
O903436,P512,3.0,199.0
O908300,P513,3.0,
O908327,P514,1.0,499.0
O905742,P515,,499.0
O907221,P516,3.0,499.0
O903191,P517,1.0,
O907921,P518,1.0,799.0
O907784,P519,,
O909460,P520,3.0,199.0
O902095,P521,1.0,199.0
O903190,P522,3.0,99.0
O906049,P523,3.0,99.0
O907268,P524,1.0,
O901053,P525,3.0,499.0
O908449,P526,3.0,199.0
O908129,P527,,799.0
O908433,P528,1.0,499.0
O901093,P529,1.0,
O900422,P530,2.0,499.0
O900774,P531,2.0,499.0
O908207,P532,1.0,199.0
O904313,P533,2.0,99.0
O906276,P534,1.0,99.0
O902585,P535,,499.0
O908525,P536,2.0,799.0
O907227,P537,2.0,99.0
O901019,P538,2.0,
O909759,P539,2.0,199.0
O909892,P540,1.0,
O908821,P541,1.0,799.0
O902760,P542,2.0,
O904332,P543,3.0,799.0
O909248,P544,1.0,499.0
O908405,P545,1.0,199.0
O906685,P546,2.0,
O907203,P547,3.0,
O902005,P548,,99.0
O903625,P549,,499.0
O900760,P500,,499.0
O909532,P501,1.0,199.0
O902244,P502,,499.0
O906139,P503,2.0,99.0
O902923,P504,2.0,99.0
O907475,P505,1.0,
O902292,P506,3.0,199.0
O902339,P507,2.0,99.0
O900718,P508,1.0,199.0
O908877,P509,1.0,
O900500,P510,,499.0
O901413,P511,2.0,99.0
O908763,P512,3.0,499.0
O901463,P513,2.0,99.0
O902555,P514,3.0,199.0
O905757,P515,,99.0
O906406,P516,2.0,
O909514,P517,,499.0
O909436,P518,,99.0
O908194,P519,3.0,799.0
O903200,P520,1.0,499.0
O909016,P521,1.0,99.0
O901890,P522,3.0,
O908268,P523,,199.0
O906850,P524,2.0,799.0
O900267,P525,2.0,199.0
O902863,P526,2.0,
O902363,P527,3.0,799.0
O907195,P528,1.0,
O905886,P529,1.0,199.0
O903017,P530,,799.0
O901204,P531,1.0,799.0
O907443,P532,2.0,99.0
O907376,P533,3.0,199.0
O908899,P534,1.0,799.0
O900451,P535,,99.0
O907652,P536,3.0,199.0
O902321,P537,2.0,799.0
O900140,P538,3.0,799.0
O903566,P539,2.0,799.0
O905678,P540,,499.0
O904992,P541,2.0,
O902211,P542,,
O907345,P543,,799.0
O907580,P544,,499.0
O903575,P545,3.0,199.0
O906896,P546,2.0,799.0
O908449,P547,2.0,199.0
O909964,P548,3.0,99.0
O903042,P549,2.0,799.0
O901755,P500,1.0,799.0
O906981,P501,1.0,499.0
O904408,P502,,499.0
O904230,P503,1.0,99.0
O908593,P504,,799.0
O903663,P505,2.0,499.0
O909988,P506,1.0,499.0
O900093,P507,2.0,
O905024,P508,1.0,799.0
O909988,P509,,
O907644,P510,,
O909025,P511,2.0,99.0
O901988,P512,2.0,199.0
O903463,P513,3.0,499.0
O900879,P514,1.0,199.0
O909306,P515,1.0,
O903902,P516,1.0,199.0
O901951,P517,3.0,99.0
O906798,P518,2.0,199.0
O903258,P519,,799.0
O901520,P520,3.0,
O907973,P521,,199.0
O905743,P522,1.0,
O903865,P523,3.0,799.0
O909302,P524,1.0,499.0
O905253,P525,1.0,
O903285,P526,3.0,99.0
O905989,P527,,
O903333,P528,3.0,99.0
O905595,P529,2.0,499.0
O903468,P530,,499.0
O907387,P531,1.0,499.0
O908104,P532,2.0,
O905981,P533,,499.0
O901648,P534,,199.0
O900579,P535,2.0,799.0
O908040,P536,2.0,499.0
O906468,P537,2.0,199.0
O900322,P538,3.0,799.0
